Country,Country_Encoded
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Jamaica,47
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Japan,48
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kazakhstan,49
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Kenya,50
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Latvia,51
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lebanon,52
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Lesotho,53
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Libya,54
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Lithuania,55
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
Madagascar,56
